date,home_team,away_team,tournament,city,country,neutral,year,month,day,result,home_points,away_points,home_capital,away_capital,home_comb,away_comb,stadium_comb,home_lat,home_lon,away_lat,away_lon,stadium_lat,stadium_lon,home_stadium_distance_km,away_stadium_distance_km,home_fix_1,home_fix_2,home_shots_1,home_shots_2,home_shots_against_1,home_shots_against_2,home_scored_1,home_scored_2,home_conceded_1,home_conceded_2,home_relative_shots_1,home_relative_shots_2,home_relative_goals_1,home_relative_goals_2,away_fix_1,away_fix_2,away_shots_1,away_shots_2,away_shots_against_1,away_shots_against_2,away_scored_1,away_scored_2,away_conceded_1,away_conceded_2,away_relative_shots_1,away_relative_shots_2,away_relative_goals_1,away_relative_goals_2,home_ranking,away_ranking,home_temperature_max,home_temperature_min,home_precipitation,home_wind_speed,away_temperature_max,away_temperature_min,away_precipitation,away_wind_speed,stadium_temperature_max,stadium_temperature_min,stadium_precipitation,stadium_wind_speed,home_stadium_temp_max,home_stadium_temp_min,home_stadium_temp_avg,away_stadium_temp_max,away_stadium_temp_min,away_stadium_temp_avg
1994-07-16,Sweden,Bulgaria,FWC,Pasadena,United States,True,1994,7,16,1,55.0,44.0,Stockholm,Sofia,"Stockholm, Sweden","Sofia, Bulgaria","Pasadena, United States",59.3251172,18.0710935,42.6977028,23.3217359,34.1476507,-118.144155,8867.611022341016,10614.532616864291,6.964,7.491,2,19,28,21,0,7,1,6,0.0667,0.475,0.0,0.5385,6.918,7.255,11,14,11,25,1,2,2,1,0.5,0.359,0.3333,0.6667,37,85,24.8,18.4,2.5,16.9,22.9,15.0,1.2,14.8,31.9,15.1,0.0,12.5,7.099999999999998,3.299999999999999,5.199999999999998,9.0,0.09999999999999964,4.55
1994-07-17,Brazil,Italy,FWC,Pasadena,United States,True,1994,7,17,0,59.0,57.0,Brasília,Rome,"Brasília, Brazil","Rome, Italy","Pasadena, United States",-15.7939869,-47.8828,41.8933203,12.4829321,34.1476507,-118.144155,9265.752669542586,10175.169910480992,7.491,7.127,28,14,2,11,1,3,0,2,0.9333,0.56,1.0,0.6,7.2,7.064,11,6,11,14,2,2,1,1,0.5,0.3,0.6667,0.6667,5,15,24.4,14.7,0.0,15.8,32.5,20.6,0.0,14.3,30.4,18.1,0.0,12.0,6.0,3.400000000000002,4.700000000000001,2.1000000000000014,2.5,2.3000000000000007
1996-06-08,England,Switzerland,EURO,London,England,False,1996,6,8,0,49.0,50.0,London,Bern,"London, England","Bern, Switzerland","London, England",51.5074456,-0.1277653,46.9484742,7.4521749,51.5074456,-0.1277653,0.0,747.5905188018049,6.673,6.964,7,6,17,8,1,0,2,0,0.2917,0.4286,0.3333,0.5,6.627,6.927,16,12,10,12,0,0,3,2,0.6154,0.5,0.0,0.0,4,14,20.3,15.8,0.0,18.5,22.3,13.0,2.1,7.3,20.3,15.8,0.0,18.5,0.0,0.0,0.0,2.0,2.8000000000000007,2.4000000000000004
1996-06-09,Denmark,Portugal,EURO,Sheffield,England,True,1996,6,9,0,55.0,51.0,Copenhagen,Lisbon,"Copenhagen, Denmark","Lisbon, Portugal","Sheffield, England",55.6867243,12.5700724,38.7077507,-9.1365919,53.3806626,-1.4702278,939.5902934580558,1733.112003738684,7.282,7.282,8,19,15,20,2,7,0,6,0.3478,0.4872,1.0,0.5385,6.8,7.227,26,16,12,12,1,0,3,1,0.6842,0.5714,0.25,0.0,21,7,21.8,15.5,0.0,13.1,22.3,15.0,0.0,25.8,19.3,7.0,0.5,21.1,2.5,8.5,5.5,3.0,8.0,5.5
1996-06-09,Spain,Bulgaria,EURO,Leeds,England,True,1996,6,9,0,58.0,47.0,Madrid,Sofia,"Madrid, Spain","Sofia, Bulgaria","Leeds, England",40.416782,-3.703507,42.6977028,23.3217359,53.7974185,-1.5437941,1496.6274298096228,2198.4278864695243,6.9,7.536,14,10,6,16,1,3,2,0,0.7,0.3846,0.3333,1.0,6.518,6.918,18,11,15,11,0,1,4,2,0.5455,0.5,0.0,0.3333,1,85,29.4,14.6,0.0,8.8,28.9,17.8,0.0,9.2,19.5,5.9,0.3,19.9,9.899999999999999,8.7,9.299999999999999,9.399999999999999,11.9,10.649999999999999
1996-06-10,Romania,France,EURO,Newcastle,England,True,1996,6,10,2,52.0,58.0,Bucharest,Paris,"Bucharest, Romania","Paris, France","Newcastle, England",44.4361414,26.102684,48.8534951,2.3483915,54.9738474,-1.6131572,2289.6239738227923,732.4981603899379,7.255,7.2,21,13,19,22,6,3,7,2,0.525,0.3714,0.4615,0.6,6.482,7.055,13,8,8,6,1,0,2,0,0.619,0.5714,0.3333,0.5,52,3,31.2,18.7,0.0,10.0,27.4,13.8,0.3,9.8,17.2,12.9,1.6,30.3,14.0,5.799999999999999,9.899999999999999,10.2,0.9000000000000004,5.55
1996-06-10,Netherlands,Scotland,EURO,Birmingham,England,True,1996,6,10,0,54.0,46.0,Amsterdam,Edinburgh,"Amsterdam, Netherlands","Edinburgh, Scotland","Birmingham, England",52.3730796,4.8924534,55.9533456,-3.1883749,52.4948994,-1.8518439,457.2488622324341,394.2341587539089,6.891,7.291,11,14,14,20,2,2,3,0,0.44,0.4118,0.4,1.0,7.436,6.909,12,20,18,19,3,0,0,2,0.4,0.5128,1.0,0.0,9,42,24.2,12.4,0.0,13.9,15.8,12.2,3.2,24.5,19.0,12.0,2.1,19.8,5.199999999999999,0.40000000000000036,2.8,3.1999999999999993,0.1999999999999993,1.6999999999999993
1996-06-11,Italy,Russia,EURO,Liverpool,England,True,1996,6,11,1,57.0,60.0,Rome,Moscow,"Rome, Italy","Moscow, Russia","Liverpool, England",41.8933203,12.4829321,55.625578,37.6063916,53.3933411,-2.9166389,1714.9834719931496,2590.1934096989066,7.327,7.2,6,11,18,11,2,2,3,1,0.25,0.5,0.4,0.6667,7.536,6.527,23,11,11,21,6,1,1,3,0.6765,0.3438,0.8571,0.25,15,35,31.1,19.2,0.1,7.3,23.4,15.8,10.9,11.8,16.2,12.2,5.6,31.1,14.900000000000002,7.0,10.950000000000001,7.199999999999999,3.6000000000000014,5.4
1996-06-13,Switzerland,Netherlands,EURO,Birmingham,England,True,1996,6,13,2,50.0,54.0,Bern,Amsterdam,"Bern, Switzerland","Amsterdam, Netherlands","Birmingham, England",46.9484742,7.4521749,52.3730796,4.8924534,52.4948994,-1.8518439,908.4778030414092,457.2488622324341,6.955,6.627,13,16,15,10,1,0,1,3,0.4643,0.6154,0.5,0.0,7.209,6.891,15,11,5,14,0,2,0,3,0.75,0.44,0.5,0.4,14,9,19.1,14.6,5.4,15.5,16.2,11.3,0.0,20.0,16.7,5.9,0.0,9.2,2.400000000000002,8.7,5.550000000000001,0.5,5.4,2.95
1996-06-13,Bulgaria,Romania,EURO,Newcastle,England,True,1996,6,13,1,47.0,52.0,Sofia,Bucharest,"Sofia, Bulgaria","Bucharest, Romania","Newcastle, England",42.6977028,23.3217359,44.4361414,26.102684,54.9738474,-1.6131572,2258.609588282916,2289.6239738227923,6.991,6.518,10,18,18,15,1,0,1,4,0.3571,0.5455,0.5,0.0,6.836,7.255,11,21,13,19,0,6,1,7,0.4583,0.525,0.0,0.4615,85,52,24.1,17.5,12.5,9.9,29.0,18.7,2.5,9.4,15.4,8.0,0.0,16.8,8.700000000000001,9.5,9.100000000000001,13.6,10.7,12.149999999999999
1996-06-15,France,Spain,EURO,Leeds,England,True,1996,6,15,0,58.0,58.0,Paris,Madrid,"Paris, France","Madrid, Spain","Leeds, England",48.8534951,2.3483915,40.416782,-3.703507,53.7974185,-1.5437941,612.4385392225759,1496.6274298096228,7.209,6.482,13,13,11,8,1,1,0,2,0.5417,0.619,1.0,0.3333,6.691,6.9,18,14,10,6,1,1,1,2,0.6429,0.7,0.5,0.3333,3,1,23.7,10.9,0.0,18.1,33.4,19.3,0.0,8.0,21.9,8.6,0.0,8.6,1.8000000000000007,2.3000000000000007,2.0500000000000007,11.5,10.700000000000001,11.100000000000001
1996-06-15,England,Scotland,EURO,London,England,False,1996,6,15,1,49.0,46.0,London,Edinburgh,"London, England","Edinburgh, Scotland","London, England",51.5074456,-0.1277653,55.9533456,-3.1883749,51.5074456,-0.1277653,0.0,533.6548279915723,7.045,6.673,15,7,13,17,1,1,1,2,0.5357,0.2917,0.5,0.3333,7.027,7.436,5,12,15,18,0,3,0,0,0.25,0.4,0.5,1.0,4,42,20.0,7.5,0.0,15.6,18.4,9.8,0.0,14.8,20.0,7.5,0.0,15.6,0.0,0.0,0.0,1.6000000000000014,2.3000000000000007,1.950000000000001
1996-06-16,Russia,Germany,EURO,Manchester,England,True,1996,6,16,2,60.0,63.0,Moscow,Berlin,"Moscow, Russia","Berlin, Germany","Manchester, England",55.625578,37.6063916,52.5173885,13.3951309,53.4424618,-2.2324547,2546.06189189907,1049.1766275848868,6.736,7.536,11,23,16,11,1,6,2,1,0.4074,0.6765,0.3333,0.8571,7.209,7.309,13,25,7,14,2,1,0,2,0.65,0.641,1.0,0.3333,35,12,15.9,8.9,4.1,20.0,17.9,10.0,0.2,14.2,23.1,11.2,0.0,11.2,7.200000000000001,2.299999999999999,4.75,5.200000000000003,1.1999999999999993,3.200000000000001
1996-06-18,France,Bulgaria,EURO,Newcastle,England,True,1996,6,18,1,58.0,47.0,Paris,Sofia,"Paris, France","Sofia, Bulgaria","Newcastle, England",48.8534951,2.3483915,42.6977028,23.3217359,54.9738474,-1.6131572,732.4981603899379,2258.609588282916,6.773,7.209,8,13,9,11,1,1,1,0,0.4706,0.5417,0.5,1.0,7.1,6.991,12,10,19,18,1,1,0,1,0.3871,0.3571,1.0,0.5,3,85,26.8,13.6,0.0,18.5,21.1,12.1,0.1,5.4,15.2,10.4,0.0,19.3,11.600000000000001,3.1999999999999993,7.4,5.900000000000002,1.6999999999999993,3.8000000000000007
1996-06-18,England,Netherlands,EURO,London,England,False,1996,6,18,1,49.0,54.0,London,Amsterdam,"London, England","Amsterdam, Netherlands","London, England",51.5074456,-0.1277653,52.3730796,4.8924534,51.5074456,-0.1277653,0.0,357.25806675577707,7.345,7.045,17,15,7,13,2,1,0,1,0.7083,0.5357,1.0,0.5,7.364,7.209,21,15,8,5,2,0,0,0,0.7241,0.75,1.0,0.5,4,9,21.8,12.1,0.0,15.8,17.0,11.6,0.0,22.0,21.8,12.1,0.0,15.8,0.0,0.0,0.0,4.800000000000001,0.5,2.6500000000000004
1996-06-18,Romania,Spain,EURO,Leeds,England,True,1996,6,18,2,52.0,58.0,Bucharest,Madrid,"Bucharest, Romania","Madrid, Spain","Leeds, England",44.4361414,26.102684,40.416782,-3.703507,53.7974185,-1.5437941,2245.4264634501505,1496.6274298096228,6.991,6.836,19,11,12,13,0,0,1,1,0.6129,0.4583,0.0,0.0,6.909,6.691,9,18,8,10,1,1,1,1,0.5294,0.6429,0.5,0.5,52,1,23.2,11.1,0.2,7.2,28.8,19.5,1.7,9.2,16.5,9.7,0.0,15.9,6.699999999999999,1.4000000000000004,4.05,12.3,9.8,11.05
1996-06-18,Scotland,Switzerland,EURO,Birmingham,England,True,1996,6,18,1,46.0,50.0,Edinburgh,Bern,"Edinburgh, Scotland","Bern, Switzerland","Birmingham, England",55.9533456,-3.1883749,46.9484742,7.4521749,52.4948994,-1.8518439,394.2341587539089,908.4778030414092,6.636,7.027,7,5,17,15,0,0,2,0,0.2917,0.25,0.0,0.5,6.655,6.955,8,13,21,15,0,1,2,1,0.2759,0.4643,0.0,0.5,42,14,16.5,9.3,0.0,13.8,22.3,11.4,0.0,16.5,19.1,9.4,0.0,18.0,2.6000000000000014,0.09999999999999964,1.3500000000000005,3.1999999999999993,2.0,2.5999999999999996
1996-06-19,Croatia,Portugal,EURO,Nottingham,England,True,1996,6,19,2,48.0,51.0,Zagreb,Lisbon,"Zagreb, Croatia","Lisbon, Portugal","Nottingham, England",45.8130967,15.9772795,38.7077507,-9.1365919,52.9534193,-1.1496461,1466.5333124223496,1698.0992937396802,7.755,6.973,16,7,9,5,3,1,0,0,0.64,0.5833,1.0,1.0,7.127,6.882,12,19,13,12,1,1,0,1,0.48,0.6129,1.0,0.5,13,7,26.2,14.0,2.6,14.3,23.7,17.2,0.0,25.4,15.8,10.1,0.0,19.8,10.399999999999999,3.9000000000000004,7.1499999999999995,7.899999999999999,7.1,7.499999999999999
1996-06-19,Italy,Germany,EURO,Manchester,England,True,1996,6,19,0,57.0,63.0,Rome,Berlin,"Rome, Italy","Berlin, Germany","Manchester, England",41.8933203,12.4829321,52.5173885,13.3951309,53.4424618,-2.2324547,1685.447603984696,1049.1766275848868,6.673,7.091,12,16,10,11,1,2,2,1,0.5455,0.5926,0.3333,0.6667,7.636,7.209,16,13,13,7,3,2,0,0,0.5517,0.65,1.0,1.0,15,12,24.6,15.4,0.0,14.8,15.8,11.0,2.1,25.9,16.7,9.3,0.0,20.4,7.900000000000002,6.1,7.000000000000001,0.8999999999999986,1.6999999999999993,1.299999999999999
1996-06-19,Russia,Czech Republic,EURO,Liverpool,England,True,1996,6,19,0,60.0,55.0,Moscow,Prague,"Moscow, Russia","Prague, Czech Republic","Liverpool, England",55.625578,37.6063916,50.0874654,14.4212535,53.3933411,-2.9166389,2590.1934096989066,1245.4966789905018,6.445,6.736,13,11,16,16,0,1,3,2,0.4483,0.4074,0.0,0.3333,6.909,6.545,10,7,12,13,2,0,1,2,0.4545,0.35,0.6667,0.0,35,48,18.9,7.7,0.0,10.0,19.3,10.6,0.7,16.5,17.5,9.2,0.0,25.2,1.3999999999999986,1.4999999999999991,1.4499999999999988,1.8000000000000007,1.4000000000000004,1.6000000000000005
1996-06-19,Turkey,Denmark,EURO,Sheffield,England,True,1996,6,19,2,46.0,55.0,Ankara,Copenhagen,"Ankara, Turkey","Copenhagen, Denmark","Sheffield, England",39.9207759,32.8540497,55.6867243,12.5700724,53.3806626,-1.4702278,2976.0245462928387,939.5902934580558,6.964,6.673,13,5,12,7,0,0,1,1,0.52,0.4167,0.0,0.0,6.464,7.0,9,12,16,19,0,1,3,1,0.36,0.3871,0.0,0.5,27,21,25.7,10.6,0.1,11.6,16.4,10.2,8.1,27.7,14.6,10.4,0.0,17.1,11.1,0.1999999999999993,5.6499999999999995,1.799999999999999,0.20000000000000107,1.0
1996-06-22,France,Netherlands,EURO,Liverpool,England,True,1996,6,22,0,58.0,54.0,Paris,Amsterdam,"Paris, France","Amsterdam, Netherlands","Liverpool, England",48.8534951,2.3483915,52.3730796,4.8924534,53.3933411,-2.9166389,624.0169047915074,535.833590342234,7.055,6.773,11,8,9,9,3,1,1,1,0.55,0.4706,0.75,0.5,6.391,7.364,18,21,11,8,1,2,4,0,0.6207,0.7241,0.2,1.0,3,9,17.5,8.0,1.6,17.4,14.1,9.8,3.8,24.8,12.8,9.4,1.1,26.1,4.699999999999999,1.4000000000000004,3.05,1.299999999999999,0.40000000000000036,0.8499999999999996
1996-06-22,England,Spain,EURO,London,England,False,1996,6,22,0,49.0,58.0,London,Madrid,"London, England","Madrid, Spain","London, England",51.5074456,-0.1277653,40.416782,-3.703507,51.5074456,-0.1277653,0.0,1263.4146298827739,7.273,7.345,11,17,18,7,4,2,1,0,0.3793,0.7083,0.8,1.0,6.964,6.909,17,9,7,8,2,1,1,1,0.7083,0.5294,0.6667,0.5,4,1,16.4,7.4,0.4,14.5,25.7,12.5,0.0,14.3,16.4,7.4,0.4,14.5,0.0,0.0,0.0,9.3,5.1,7.2
1996-06-23,Germany,Croatia,EURO,Manchester,England,True,1996,6,23,1,63.0,48.0,Berlin,Zagreb,"Berlin, Germany","Zagreb, Croatia","Manchester, England",52.5173885,13.3951309,45.8130967,15.9772795,53.4424618,-2.2324547,1049.1766275848868,1555.1341437199565,7.173,7.636,8,16,14,13,0,3,0,0,0.3636,0.5517,0.5,1.0,6.636,7.755,12,16,9,9,0,3,3,0,0.5714,0.64,0.0,1.0,12,13,15.4,11.1,0.6,16.5,15.1,12.2,7.9,15.9,16.4,7.2,0.0,16.5,0.9999999999999982,3.8999999999999995,2.449999999999999,1.299999999999999,4.999999999999999,3.149999999999999
1996-06-23,Czech Republic,Portugal,EURO,Birmingham,England,True,1996,6,23,1,55.0,51.0,Prague,Lisbon,"Prague, Czech Republic","Lisbon, Portugal","Birmingham, England",50.0874654,14.4212535,38.7077507,-9.1365919,52.4948994,-1.8518439,1160.0987897986709,1632.4271878650168,6.864,6.909,18,10,9,12,3,2,3,1,0.6667,0.4545,0.5,0.6667,7.282,7.127,9,12,12,13,3,1,0,0,0.4286,0.48,1.0,1.0,48,7,14.8,10.0,10.7,18.0,25.1,16.8,0.0,30.0,18.6,7.9,0.0,15.6,3.8000000000000007,2.0999999999999996,2.95,6.5,8.9,7.7
1996-06-26,England,Germany,EURO,London,England,False,1996,6,26,0,49.0,63.0,London,Berlin,"London, England","Berlin, Germany","London, England",51.5074456,-0.1277653,52.5173885,13.3951309,51.5074456,-0.1277653,0.0,930.8906097535187,7.327,7.273,17,11,17,18,4,4,2,1,0.5,0.3793,0.6667,0.8,6.836,7.173,7,8,16,14,2,0,1,0,0.3043,0.3636,0.6667,0.5,4,12,23.4,12.0,0.0,10.8,19.5,9.2,0.0,12.3,23.4,12.0,0.0,10.8,0.0,0.0,0.0,3.8999999999999986,2.8000000000000007,3.3499999999999996
1996-06-26,France,Czech Republic,EURO,Manchester,England,True,1996,6,26,0,58.0,55.0,Paris,Prague,"Paris, France","Prague, Czech Republic","Manchester, England",48.8534951,2.3483915,50.0874654,14.4212535,53.4424618,-2.2324547,601.7770813259624,1201.9711963502502,7.327,7.055,19,11,9,9,5,3,4,1,0.6786,0.55,0.5556,0.75,7.064,6.864,5,18,9,9,1,3,0,3,0.3571,0.6667,1.0,0.5,3,48,21.1,12.0,0.7,9.4,18.7,8.7,1.2,13.0,15.5,10.4,1.9,16.2,5.600000000000001,1.5999999999999996,3.6000000000000005,3.1999999999999993,1.700000000000001,2.45
1996-06-30,Czech Republic,Germany,EURO,London,England,True,1996,6,30,2,55.0,63.0,Prague,Berlin,"Prague, Czech Republic","Berlin, Germany","London, England",50.0874654,14.4212535,52.5173885,13.3951309,51.5074456,-0.1277653,1032.8807121157197,930.8906097535187,7.191,7.064,10,5,12,9,6,1,5,0,0.4545,0.3571,0.5455,1.0,7.145,6.836,8,7,16,16,7,2,6,1,0.3333,0.3043,0.5385,0.6667,48,12,16.9,10.9,2.4,22.7,16.2,11.3,2.4,21.7,20.2,11.1,0.3,27.2,3.3000000000000007,0.1999999999999993,1.75,4.0,0.20000000000000107,2.1000000000000005
1998-06-10,Morocco,Norway,FWC,Montpellier,France,True,1998,6,10,0,57.0,60.0,Rabat,Oslo,"Rabat, Morocco","Oslo, Norway","Montpellier, France",34.0218454,-6.8408929,59.9133301,10.7389701,43.6112422,3.8767337,1411.4802168242256,1870.8195964355095,6.673,7.045,10,28,11,11,1,1,2,2,0.4762,0.7179,0.3333,0.3333,7.136,6.9,12,6,7,15,0,0,0,1,0.6316,0.2857,0.5,0.0,6,19,27.9,17.6,0.0,15.8,16.3,11.7,7.0,20.3,24.0,16.9,0.5,23.5,3.8999999999999986,0.7000000000000028,2.3000000000000007,7.699999999999999,5.199999999999999,6.449999999999999
1998-06-10,Brazil,Scotland,FWC,Saint-Denis,France,True,1998,6,10,1,72.0,48.0,Brasília,Edinburgh,"Brasília, Brazil","Edinburgh, Scotland","Saint-Denis, France",-15.7939869,-47.8828,55.9533456,-3.1883749,48.9383732,2.3627508,8731.293525399224,865.358991552908,7.373,7.491,18,28,6,2,3,1,2,0,0.75,0.9333,0.6,1.0,7.436,6.636,18,7,8,17,1,0,0,2,0.6923,0.2917,1.0,0.0,5,42,26.3,15.7,0.0,8.9,13.7,7.9,11.1,24.3,19.6,14.7,1.5,25.3,6.699999999999999,1.0,3.8499999999999996,5.900000000000002,6.799999999999999,6.3500000000000005
1998-06-11,Cameroon,Austria,FWC,Toulouse,France,True,1998,6,11,0,45.0,52.0,Yaoundé,Vienna,"Yaoundé, Cameroon","Vienna, Austria","Toulouse, France",3.8689867,11.5213344,48.2083537,16.3725042,43.6044638,1.4442433,4528.327432841207,1260.6696115794377,6.445,6.555,11,5,23,10,1,0,6,3,0.3235,0.3333,0.1429,0.0,6.982,6.818,16,15,12,17,2,0,1,1,0.5714,0.4688,0.6667,0.0,43,23,28.6,20.9,1.9,7.4,20.6,15.0,4.7,25.6,17.2,11.1,13.8,36.0,11.400000000000002,9.799999999999999,10.600000000000001,3.400000000000002,3.9000000000000004,3.6500000000000012
1998-06-11,Italy,Chile,FWC,Bordeaux,France,True,1998,6,11,0,57.0,59.0,Rome,Santiago,"Rome, Italy","Santiago, Chile","Bordeaux, France",41.8933203,12.4829321,-33.4376995,-70.6510671,44.841225,-0.5800364,1104.211366599201,11205.137648143636,6.936,6.673,14,12,8,10,0,1,0,2,0.6364,0.5455,0.5,0.3333,7.145,6.591,15,11,17,23,2,1,3,4,0.4688,0.3235,0.4,0.2,15,49,21.7,16.7,2.3,23.2,14.2,0.7,0.0,6.6,16.2,12.5,3.6,27.9,5.5,4.199999999999999,4.85,2.0,11.8,6.9
1998-06-12,Paraguay,Bulgaria,FWC,Montpellier,France,True,1998,6,12,0,52.0,50.0,Asunción,Sofia,"Asunción, Paraguay","Sofia, Bulgaria","Montpellier, France",-25.2800459,-57.6343814,42.6977028,23.3217359,43.6112422,3.8767337,9894.613426105625,1576.994604190484,6.673,7.236,14,22,16,22,0,2,3,2,0.4667,0.5,0.0,0.5,6.609,7.1,9,12,11,19,1,1,3,0,0.45,0.3871,0.25,1.0,34,85,17.6,12.7,0.0,17.3,26.5,15.5,0.0,15.3,19.4,11.5,0.0,42.9,1.7999999999999972,1.1999999999999993,1.4999999999999982,7.100000000000001,4.0,5.550000000000001
1998-06-12,Saudi Arabia,Denmark,FWC,Lens,France,True,1998,6,12,2,51.0,53.0,Riyadh,Copenhagen,"Riyadh, Saudi Arabia","Copenhagen, Denmark","Lens, France",24.638916,46.7160104,55.6867243,12.5700724,50.4291723,2.8319805,4712.401471968425,873.3671365383103,6.845,7.445,16,13,19,19,1,1,3,0,0.4571,0.4062,0.25,1.0,7.382,6.464,19,9,14,16,3,0,0,3,0.5758,0.36,1.0,0.0,58,21,41.8,27.4,0.0,26.7,15.9,11.2,0.0,21.2,14.1,8.4,5.6,27.6,27.699999999999996,19.0,23.349999999999998,1.8000000000000007,2.799999999999999,2.3
1998-06-13,Spain,Nigeria,FWC,Nantes,France,True,1998,6,13,2,56.0,37.0,Madrid,Abuja,"Madrid, Spain","Abuja, Nigeria","Nantes, France",40.416782,-3.703507,9.0643305,7.4892974,47.2186371,-1.5541362,775.656624348014,4327.82307630423,7.291,6.964,17,17,17,7,2,2,4,1,0.5,0.7083,0.3333,0.6667,6.973,7.536,14,22,21,13,1,2,2,0,0.4,0.6286,0.3333,1.0,1,26,26.3,9.7,0.0,8.7,31.1,22.3,15.7,10.5,17.4,10.8,6.9,28.0,8.900000000000002,1.1000000000000014,5.000000000000002,13.700000000000003,11.5,12.600000000000001
1998-06-13,South Korea,Mexico,FWC,Lyon,France,True,1998,6,13,2,55.0,61.0,Seoul,Mexico City,"Seoul, South Korea","Mexico City, Mexico","Lyon, France",37.5666791,126.9782914,19.3207722,-99.1514678,45.7578137,4.8320114,9096.429932379117,9510.562576884437,6.8,7.173,19,14,14,21,2,0,3,0,0.5758,0.4,0.4,0.5,7.227,6.936,22,11,11,10,2,1,4,1,0.6667,0.5238,0.3333,0.5,32,10,20.8,16.9,12.8,19.1,27.4,12.7,0.0,6.1,16.3,7.5,0.2,7.1,4.5,9.399999999999999,6.949999999999999,11.099999999999998,5.199999999999999,8.149999999999999
1998-06-13,Netherlands,Belgium,FWC,Saint-Denis,France,True,1998,6,13,0,54.0,50.0,Amsterdam,Brussels,"Amsterdam, Netherlands","Brussels, Belgium","Saint-Denis, France",52.3730796,4.8924534,50.8467372,4.352493,48.9383732,2.3627508,421.4397820004395,255.6049519654629,7.045,6.391,9,18,19,11,4,1,5,4,0.3214,0.6207,0.4444,0.2,7.009,7.155,12,19,21,13,2,0,3,1,0.3636,0.5938,0.4,0.0,9,8,15.9,6.9,0.4,18.8,16.1,6.0,0.8,21.3,16.3,7.1,5.3,22.4,0.40000000000000036,0.1999999999999993,0.2999999999999998,0.1999999999999993,1.0999999999999996,0.6499999999999995
1998-06-15,Romania,Colombia,FWC,Lyon,France,True,1998,6,15,1,55.0,58.0,Bucharest,Bogotá,"Bucharest, Romania","Bogotá, Colombia","Lyon, France",44.4361414,26.102684,4.6533817,-74.0836331,45.7578137,4.8320114,1671.0960131852285,8777.891053933688,6.727,6.991,7,19,17,12,1,0,2,1,0.2917,0.6129,0.3333,0.0,7.427,7.155,12,15,12,13,2,1,0,2,0.5,0.5357,1.0,0.3333,52,11,23.9,13.3,0.0,24.3,17.0,12.9,0.2,12.3,19.5,10.5,2.8,13.0,4.399999999999999,2.8000000000000007,3.5999999999999996,2.5,2.4000000000000004,2.45
1998-06-15,England,Tunisia,FWC,Marseille,France,True,1998,6,15,1,60.0,55.0,London,Tunis,"London, England","Tunis, Tunisia","Marseille, France",51.5074456,-0.1277653,36.8002068,10.1857757,43.2963986,5.3777888,1001.9497726613065,829.861186056812,7.245,7.327,16,17,8,17,6,4,7,2,0.6667,0.5,0.4615,0.6667,7.209,7.109,6,11,18,17,0,0,0,1,0.25,0.3929,0.5,0.0,4,57,16.9,11.3,5.8,18.1,29.5,19.6,0.4,23.4,21.5,15.1,0.0,20.2,4.600000000000001,3.799999999999999,4.2,8.0,4.500000000000002,6.250000000000001
1998-06-16,Brazil,Morocco,FWC,Nantes,France,True,1998,6,16,1,72.0,57.0,Brasília,Rabat,"Brasília, Brazil","Rabat, Morocco","Nantes, France",-15.7939869,-47.8828,34.0218454,-6.8408929,47.2186371,-1.5541362,8387.643330654037,1532.8150946600479,7.227,7.373,19,18,12,6,2,3,1,2,0.6129,0.75,0.6667,0.6,7.064,6.673,12,10,9,11,2,1,2,2,0.5714,0.4762,0.5,0.3333,5,6,25.2,13.0,0.0,17.9,26.8,14.6,0.0,18.1,17.1,10.2,0.0,13.5,8.099999999999998,2.8000000000000007,5.449999999999999,9.7,4.4,7.05
1998-06-16,Scotland,Norway,FWC,Bordeaux,France,True,1998,6,16,0,48.0,60.0,Edinburgh,Oslo,"Edinburgh, Scotland","Oslo, Norway","Bordeaux, France",55.9533456,-3.1883749,59.9133301,10.7389701,44.841225,-0.5800364,1249.1342647725453,1837.7249790840024,7.045,7.436,12,18,19,8,1,1,2,0,0.3871,0.6923,0.3333,1.0,7.191,7.136,9,12,12,7,2,0,2,0,0.4286,0.6316,0.5,0.5,42,19,14.5,8.7,2.9,12.2,14.0,9.8,23.8,22.6,19.3,9.2,0.7,12.1,4.800000000000001,0.5,2.6500000000000004,5.300000000000001,0.6000000000000014,2.950000000000001
1998-06-17,Chile,Austria,FWC,Saint-Étienne,France,True,1998,6,17,0,59.0,52.0,Santiago,Vienna,"Santiago, Chile","Vienna, Austria","Saint-Étienne, France",-33.4376995,-70.6510671,48.2083537,16.3725042,45.4401467,4.3873058,11561.198672318325,961.2207524559066,7.055,7.145,13,15,12,17,2,2,2,3,0.52,0.4688,0.5,0.4,7.027,6.982,11,16,13,12,1,2,1,1,0.4583,0.5714,0.5,0.6667,49,23,14.3,3.4,0.7,7.6,18.9,12.7,0.4,22.9,17.9,7.4,0.0,11.5,3.599999999999998,4.0,3.799999999999999,1.0,5.299999999999999,3.1499999999999995
